Codigo;Curso;Creditos;Seccion;Docente;Observaciones;Tipo;Dia;Inicio;Fin;Aula;Prerrequisitos
120253;Antropología Filosófica;4,00;A;DEL MASTRO PUCCIO, Cesare Anibal;;FINAL;LUN;10:30;12:30;A-PEND;
120253;Antropología Filosófica;4,00;A;DEL MASTRO PUCCIO, Cesare Anibal;;PARCIAL;LUN;10:30;12:30;A-PEND;
120253;Antropología Filosófica;4,00;A;DEL MASTRO PUCCIO, Cesare Anibal;;CLASE;LUN;11:30;13:20;J-503;
120253;Antropología Filosófica;4,00;A;DEL MASTRO PUCCIO, Cesare Anibal;;CLASE;MIE;11:30;13:20;J-503;
120281;Cine y Literatura;3,00;A;NASSI PERIC, Bruno Fernando;;CLASE;MIE;10:30;13:20;B-306;
120259;Cultura, Visualidad y Política;4,00;A;LEON GEYER, Andres Michael;;CLASE;VIE;11:30;13:20;A-303;
120259;Cultura, Visualidad y Política;4,00;A;LEON GEYER, Andres Michael;;FINAL;MIE;10:30;12:30;A-PEND;
120259;Cultura, Visualidad y Política;4,00;A;LEON GEYER, Andres Michael;;PARCIAL;MIE;10:30;12:30;A-PEND;
120259;Cultura, Visualidad y Política;4,00;A;LEON GEYER, Andres Michael;;CLASE;LUN;11:30;13:20;X -301;
120245;Curaduría Digital de Contenidos Culturales;4,00;A;PARDO GRAU, Cecilia Maria Luisa;;FINAL;VIE;13:30;15:30;A-PEND;120244 Introducción a las Humanidades Digitales
120245;Curaduría Digital de Contenidos Culturales;4,00;A;PARDO GRAU, Cecilia Maria Luisa;;PARCIAL;VIE;13:30;15:30;A-PEND;120244 Introducción a las Humanidades Digitales
120245;Curaduría Digital de Contenidos Culturales;4,00;A;PARDO GRAU, Cecilia Maria Luisa;;CLASE;JUE;11:30;13:20;J-603;120244 Introducción a las Humanidades Digitales
120245;Curaduría Digital de Contenidos Culturales;4,00;A;PARDO GRAU, Cecilia Maria Luisa;;CLASE;MAR;11:30;13:20;J-603;120244 Introducción a las Humanidades Digitales
120289;Dios, Existencia Humana y Sociedad;4,00;A;PIEDRA VALDEZ, Jose Leopoldo;;CLASE;JUE;15:30;17:20;B-303;
120289;Dios, Existencia Humana y Sociedad;4,00;A;PIEDRA VALDEZ, Jose Leopoldo;;CLASE;MAR;15:30;17:20;B-303;
120133;Ética;4,00;A;VARGAS DELLA CASA, Rosa Elvira;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;A;VARGAS DELLA CASA, Rosa Elvira;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;A;VARGAS DELLA CASA, Rosa Elvira;;CLASE;JUE;16:30;18:20;X -301;
120133;Ética;4,00;A;VARGAS DELLA CASA, Rosa Elvira;;CLASE;MAR;16:30;18:20;X -301;
120133;Ética;4,00;AA;TALAVERA CABREJOS, Gonzalo;;CLASE;JUE;17:30;19:20;A-504;
120133;Ética;4,00;AA;TALAVERA CABREJOS, Gonzalo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;AA;TALAVERA CABREJOS, Gonzalo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;AA;TALAVERA CABREJOS, Gonzalo;;CLASE;MAR;17:30;19:20;X -202;
120133;Ética;4,00;AB;TALAVERA CABREJOS, Gonzalo;;CLASE;JUE;11:30;13:20;A-408;
120133;Ética;4,00;AB;TALAVERA CABREJOS, Gonzalo;;CLASE;MAR;11:30;13:20;A-507;
120133;Ética;4,00;AB;TALAVERA CABREJOS, Gonzalo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;AB;TALAVERA CABREJOS, Gonzalo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;C;PONCE BOGINO, Hector Alberto;;CLASE;JUE;15:30;17:20;A-102;
120133;Ética;4,00;C;PONCE BOGINO, Hector Alberto;;CLASE;MAR;15:30;17:20;A-102;
120133;Ética;4,00;C;PONCE BOGINO, Hector Alberto;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;C;PONCE BOGINO, Hector Alberto;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;D;PIEDRA VALDEZ, Jose Leopoldo;;CLASE;LUN;07:30;09:20;A-202;
120133;Ética;4,00;D;PIEDRA VALDEZ, Jose Leopoldo;;CLASE;MIE;07:30;09:20;A-202;
120133;Ética;4,00;D;PIEDRA VALDEZ, Jose Leopoldo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;D;PIEDRA VALDEZ, Jose Leopoldo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;E;EGOAVIL RIOS, Jean Christian;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;E;EGOAVIL RIOS, Jean Christian;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;E;EGOAVIL RIOS, Jean Christian;;CLASE;JUE;15:30;17:20;J-302;
120133;Ética;4,00;E;EGOAVIL RIOS, Jean Christian;;CLASE;JUE;15:30;17:20;J-503;
120133;Ética;4,00;E;EGOAVIL RIOS, Jean Christian;;CLASE;MAR;15:30;17:20;J-503;
120133;Ética;4,00;F;TALAVERA CABREJOS, Gonzalo;;CLASE;JUE;14:30;16:20;A-407;
120133;Ética;4,00;F;TALAVERA CABREJOS, Gonzalo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;F;TALAVERA CABREJOS, Gonzalo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;F;TALAVERA CABREJOS, Gonzalo;;CLASE;MAR;14:30;16:20;X -202;
120133;Ética;4,00;G;TALAVERA CABREJOS, Gonzalo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;G;TALAVERA CABREJOS, Gonzalo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;G;TALAVERA CABREJOS, Gonzalo;;CLASE;MIE;13:30;15:20;B-306;
120133;Ética;4,00;G;TALAVERA CABREJOS, Gonzalo;;CLASE;LUN;13:30;15:20;H-503;
120133;Ética;4,00;H;TALAVERA CABREJOS, Gonzalo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;H;TALAVERA CABREJOS, Gonzalo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;H;TALAVERA CABREJOS, Gonzalo;;CLASE;MIE;15:30;17:20;B-306;
120133;Ética;4,00;H;TALAVERA CABREJOS, Gonzalo;;CLASE;LUN;15:30;17:20;H-503;
120133;Ética;4,00;I;VARGAS DELLA CASA, Rosa Elvira;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;I;VARGAS DELLA CASA, Rosa Elvira;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;I;VARGAS DELLA CASA, Rosa Elvira;;CLASE;JUE;18:30;20:20;X -301;
120133;Ética;4,00;I;VARGAS DELLA CASA, Rosa Elvira;;CLASE;MAR;18:30;20:20;X -301;
120133;Ética;4,00;J;IVANOFF SABOGAL, Christian;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;J;IVANOFF SABOGAL, Christian;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;J;IVANOFF SABOGAL, Christian;;CLASE;JUE;07:30;09:20;X -302;
120133;Ética;4,00;J;IVANOFF SABOGAL, Christian;;CLASE;MAR;07:30;09:20;X -302;
120133;Ética;4,00;K;IVANOFF SABOGAL, Christian;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;K;IVANOFF SABOGAL, Christian;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;K;IVANOFF SABOGAL, Christian;;CLASE;JUE;09:30;11:20;X -302;
120133;Ética;4,00;K;IVANOFF SABOGAL, Christian;;CLASE;MAR;09:30;11:20;X -402;
120133;Ética;4,00;L;EGOAVIL RIOS, Jean Christian;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;L;EGOAVIL RIOS, Jean Christian;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;L;EGOAVIL RIOS, Jean Christian;;CLASE;JUE;19:30;21:20;B-303;
120133;Ética;4,00;L;EGOAVIL RIOS, Jean Christian;;CLASE;MAR;19:30;21:20;B-303;
120133;Ética;4,00;M;EGOAVIL RIOS, Jean Christian;;CLASE;LUN;17:30;19:20;A-406;
120133;Ética;4,00;M;EGOAVIL RIOS, Jean Christian;;CLASE;MIE;17:30;19:20;A-406;
120133;Ética;4,00;M;EGOAVIL RIOS, Jean Christian;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;M;EGOAVIL RIOS, Jean Christian;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;N;EGOAVIL RIOS, Jean Christian;;CLASE;LUN;19:30;21:20;A-406;
120133;Ética;4,00;N;EGOAVIL RIOS, Jean Christian;;CLASE;MIE;19:30;21:20;A-406;
120133;Ética;4,00;N;EGOAVIL RIOS, Jean Christian;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;N;EGOAVIL RIOS, Jean Christian;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;O;VILLARAN CONTAVALLI, ALONSO MANUEL;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;O;VILLARAN CONTAVALLI, ALONSO MANUEL;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;O;VILLARAN CONTAVALLI, ALONSO MANUEL;;CLASE;JUE;11:30;13:20;H-303;
120133;Ética;4,00;O;VILLARAN CONTAVALLI, ALONSO MANUEL;;CLASE;MAR;11:30;13:20;H-303;
120133;Ética;4,00;P;EGOAVIL RIOS, Jean Christian;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;P;EGOAVIL RIOS, Jean Christian;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;P;EGOAVIL RIOS, Jean Christian;;CLASE;JUE;13:30;15:20;J-302;
120133;Ética;4,00;P;EGOAVIL RIOS, Jean Christian;;CLASE;JUE;13:30;15:20;J-503;
120133;Ética;4,00;P;EGOAVIL RIOS, Jean Christian;;CLASE;MAR;13:30;15:20;J-503;
120133;Ética;4,00;Q;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;JUE;09:30;11:20;A-408;
120133;Ética;4,00;Q;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;MAR;09:30;11:20;A-408;
120133;Ética;4,00;Q;DEXTRE UZATEGUI, Sergio Guillermo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;Q;DEXTRE UZATEGUI, Sergio Guillermo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;R;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;JUE;15:30;17:20;A-205;
120133;Ética;4,00;R;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;MAR;15:30;17:20;A-205;
120133;Ética;4,00;R;DEXTRE UZATEGUI, Sergio Guillermo;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;R;DEXTRE UZATEGUI, Sergio Guillermo;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;S;MORENO GONZALEZ, Rafael CANCELADA LUN;;CLASE;LUN;13:30;15:20;A-503;
120133;Ética;4,00;S;MORENO GONZALEZ, Rafael;;CLASE;MIE;13:30;15:20;A-503;
120133;Ética;4,00;S;MORENO GONZALEZ, Rafael;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;S;MORENO GONZALEZ, Rafael;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;U;QUIROZ MEZA, Danitza Dejanira;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;U;QUIROZ MEZA, Danitza Dejanira;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;U;QUIROZ MEZA, Danitza Dejanira;;CLASE;JUE;15:30;17:20;X -203;
120133;Ética;4,00;U;QUIROZ MEZA, Danitza Dejanira;;CLASE;MAR;15:30;17:20;X -203;
120133;Ética;4,00;V;QUIROZ MEZA, Danitza Dejanira;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;V;QUIROZ MEZA, Danitza Dejanira;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;V;QUIROZ MEZA, Danitza Dejanira;;CLASE;JUE;17:30;19:20;X -203;
120133;Ética;4,00;V;QUIROZ MEZA, Danitza Dejanira;;CLASE;MAR;17:30;19:20;X -203;
120133;Ética;4,00;W;PONCE BOGINO, Hector Alberto;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;W;PONCE BOGINO, Hector Alberto;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;W;PONCE BOGINO, Hector Alberto;;CLASE;MIE;09:30;11:20;X -203;
120133;Ética;4,00;W;PONCE BOGINO, Hector Alberto;;CLASE;VIE;09:30;11:20;X -203;
120133;Ética;4,00;X;PONCE BOGINO, Hector Alberto;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;X;PONCE BOGINO, Hector Alberto;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;X;PONCE BOGINO, Hector Alberto;;CLASE;MIE;11:30;13:20;X -203;
120133;Ética;4,00;X;PONCE BOGINO, Hector Alberto;;CLASE;VIE;11:30;13:20;X -203;
120133;Ética;4,00;Y;PONCE BOGINO, Hector Alberto;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;Y;PONCE BOGINO, Hector Alberto;;PARCIAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;Y;PONCE BOGINO, Hector Alberto;;CLASE;MIE;13:30;15:20;X -203;
120133;Ética;4,00;Y;PONCE BOGINO, Hector Alberto;;CLASE;VIE;13:30;15:20;X -203;
120133;Ética;4,00;Z;VILLARAN CONTAVALLI, ALONSO MANUEL;;CLASE;LUN;11:30;13:20;A-105;
120133;Ética;4,00;Z;VILLARAN CONTAVALLI, ALONSO MANUEL;;CLASE;MIE;11:30;13:20;A-105;
120133;Ética;4,00;Z;VILLARAN CONTAVALLI, ALONSO MANUEL;;FINAL;LUN;16:30;18:30;A-PEND;
120133;Ética;4,00;Z;VILLARAN CONTAVALLI, ALONSO MANUEL;;PARCIAL;LUN;16:30;18:30;A-PEND;
129007;Filosofía;4,00;A;CARRIÓN CARAVEDO, Úrsula;;CLASE;JUE;09:30;11:20;H-503;
129007;Filosofía;4,00;A;CARRIÓN CARAVEDO, Úrsula;;CLASE;MAR;09:30;11:20;H-503;
129007;Filosofía;4,00;B;QUIROZ MEZA, Danitza Dejanira;;CLASE;MIE;07:30;09:20;X -301;
129007;Filosofía;4,00;B;QUIROZ MEZA, Danitza Dejanira;;CLASE;VIE;07:30;09:20;X -301;
129007;Filosofía;4,00;C;LASTRES DAMMERT, Pamela Maria;;CLASE;JUE;07:30;09:20;J-403;
129007;Filosofía;4,00;C;LASTRES DAMMERT, Pamela Maria;;CLASE;MAR;07:30;09:20;J-403;
129007;Filosofía;4,00;D;IBAÑEZ BLANCAS, Franklin Ernesto;;CLASE;JUE;13:30;15:20;A-506;
129007;Filosofía;4,00;D;IBAÑEZ BLANCAS, Franklin Ernesto;;CLASE;MAR;13:30;15:20;A-506;
129007;Filosofía;4,00;E;QUIROZ MEZA, Danitza Dejanira;;CLASE;JUE;07:30;09:20;X -301;
129007;Filosofía;4,00;E;QUIROZ MEZA, Danitza Dejanira;;CLASE;MAR;07:30;09:20;X -301;
129007;Filosofía;4,00;F;DEL MASTRO PUCCIO, Cesare Anibal;;CLASE;JUE;11:30;13:20;J-503;
129007;Filosofía;4,00;F;DEL MASTRO PUCCIO, Cesare Anibal;;CLASE;MAR;11:30;13:20;J-503;
129007;Filosofía;4,00;G;ASTUDILLO TORRES, Deyvi Harold;;CLASE;JUE;15:30;17:20;A-402;
129007;Filosofía;4,00;G;ASTUDILLO TORRES, Deyvi Harold;;CLASE;MAR;15:30;17:20;A-402;
129007;Filosofía;4,00;H;MORENO GONZALEZ, Rafael CANCELADA JUE;;CLASE;JUE;11:30;13:20;X -302;
129007;Filosofía;4,00;H;MORENO GONZALEZ, Rafael CANCELADA JUE;;CLASE;MAR;11:30;13:20;X -302;
129007;Filosofía;4,00;I;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;LUN;15:30;17:20;B-503;
129007;Filosofía;4,00;I;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;MIE;15:30;17:20;B-503;
129007;Filosofía;4,00;J;MORENO GONZALEZ, Rafael CANCELADA LUN;;CLASE;LUN;11:30;13:20;A-503;
129007;Filosofía;4,00;J;MORENO GONZALEZ, Rafael CANCELADA LUN;;CLASE;MIE;11:30;13:20;A-503;
129007;Filosofía;4,00;K;MORENO GONZALEZ, Rafael CANCELADA JUE;;CLASE;JUE;13:30;15:20;X -302;
129007;Filosofía;4,00;K;MORENO GONZALEZ, Rafael CANCELADA JUE;;CLASE;MAR;13:30;15:20;X -302;
129007;Filosofía;4,00;L;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;JUE;07:30;09:20;A-408;
129007;Filosofía;4,00;L;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;MAR;07:30;09:20;A-408;
129007;Filosofía;4,00;M;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;LUN;17:30;19:20;B-503;
129007;Filosofía;4,00;M;DEXTRE UZATEGUI, Sergio Guillermo;;CLASE;MIE;17:30;19:20;B-503;
120273;Filosofia Política;4,00;A;CARRIÓN CARAVEDO, Úrsula;;FINAL;JUE;13:30;15:30;A-PEND;120253 Antropología Filosófica
120273;Filosofia Política;4,00;A;CARRIÓN CARAVEDO, Úrsula;;PARCIAL;JUE;13:30;15:30;A-PEND;120253 Antropología Filosófica
120273;Filosofia Política;4,00;A;CARRIÓN CARAVEDO, Úrsula;;CLASE;JUE;11:30;13:20;H-503;120253 Antropología Filosófica
120273;Filosofia Política;4,00;A;CARRIÓN CARAVEDO, Úrsula;;CLASE;MAR;11:30;13:20;H-503;120253 Antropología Filosófica
122005;Historia Crítica del Perú;4,00;A;FONSECA ARIZA, Juan Adoniran;;CLASE;JUE;11:30;13:20;A-402;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;A;FONSECA ARIZA, Juan Adoniran;;CLASE;MAR;11:30;13:20;A-402;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;A;FONSECA ARIZA, Juan Adoniran;;FINAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;A;FONSECA ARIZA, Juan Adoniran;;PARCIAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;B;INJOQUE RONCEROS, Freddy Miguel;;CLASE;LUN;12:30;14:20;A-508;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;B;INJOQUE RONCEROS, Freddy Miguel;;CLASE;MIE;11:30;13:20;A-508;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;B;INJOQUE RONCEROS, Freddy Miguel;;FINAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;B;INJOQUE RONCEROS, Freddy Miguel;;PARCIAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;C;INJOQUE RONCEROS, Freddy Miguel;;CLASE;LUN;10:30;12:20;A-508;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;C;INJOQUE RONCEROS, Freddy Miguel;;CLASE;MIE;09:30;11:20;A-508;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;C;INJOQUE RONCEROS, Freddy Miguel;;FINAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;C;INJOQUE RONCEROS, Freddy Miguel;;PARCIAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;D;LIZARME VILLCAS, Nashely Yuvitza;;CLASE;JUE;09:30;11:20;A-102;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;D;LIZARME VILLCAS, Nashely Yuvitza;;FINAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;D;LIZARME VILLCAS, Nashely Yuvitza;;PARCIAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;D;LIZARME VILLCAS, Nashely Yuvitza;;CLASE;MAR;09:30;11:20;X -401;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;E;LIZARME VILLCAS, Nashely Yuvitza;;CLASE;JUE;07:30;09:20;A-102;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;E;LIZARME VILLCAS, Nashely Yuvitza;;FINAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;E;LIZARME VILLCAS, Nashely Yuvitza;;PARCIAL;MAR;16:30;18:30;A-PEND;120006 Lenguaje II
122005;Historia Crítica del Perú;4,00;E;LIZARME VILLCAS, Nashely Yuvitza;;CLASE;MAR;07:30;09:20;X -303;120006 Lenguaje II
120269;Historia Económica del Perú;4,00;A;"CAMACHO GAVIDIA, Abel Fernando / CASAS
TRAGODARA, Carlos Augusto / MONSALVE ZANATTI,
Martin Alberto";"Lunes 1, 8, 15 y 22 de
setiembre las clases serán
virtuales /";CLASE;LUN;17:30;19:20;A-508;130642 Economía General II Y (150004 Ciencia Política O
120269;Historia Económica del Perú;4,00;A;"CAMACHO GAVIDIA, Abel Fernando / CASAS
TRAGODARA, Carlos Augusto / MONSALVE ZANATTI,
Martin Alberto";"Lunes 1, 8, 15 y 22 de
setiembre las clases serán
virtuales /";CLASE;MIE;17:30;19:20;A-508;130642 Economía General II Y (150004 Ciencia Política O
120070;Historia Económica y Empresarial;4,00;A;RODRIGUEZ SATIZABAL, Beatriz Helena;"Semana 3, 4, 5, 6 y 7 las
clases serán virtuales";CLASE;JUE;09:30;11:20;B-506;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;A;RODRIGUEZ SATIZABAL, Beatriz Helena;"Semana 3, 4, 5, 6 y 7 las
clases serán virtuales";CLASE;MAR;09:30;11:20;B-506;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;B;CARRASCO WESTON, Jose Manuel;;CLASE;VIE;11:30;13:20;A-105;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;B;CARRASCO WESTON, Jose Manuel;;CLASE;LUN;11:30;13:20;B-504;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;C;RODRIGUEZ SATIZABAL, Beatriz Helena;"Semana 3, 4, 5, 6 y 7 las
clases serán virtuales";CLASE;MAR;14:30;16:20;A-507;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;C;RODRIGUEZ SATIZABAL, Beatriz Helena;"Semana 3, 4, 5, 6 y 7 las
clases serán virtuales";CLASE;JUE;14:30;16:20;A-508;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;D;BARRETO VELAZQUEZ, Norberto;;CLASE;LUN;14:30;16:20;A-102;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;D;BARRETO VELAZQUEZ, Norberto;;CLASE;VIE;14:30;16:20;A-102;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;E;CARRASCO WESTON, Jose Manuel;;CLASE;LUN;16:30;18:20;A-407;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;E;CARRASCO WESTON, Jose Manuel;;CLASE;VIE;16:30;18:20;A-407;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;F;CARRASCO WESTON, Jose Manuel;;CLASE;LUN;14:30;16:20;A-407;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;F;CARRASCO WESTON, Jose Manuel;;CLASE;VIE;14:30;16:20;A-407;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;G;BARRETO VELAZQUEZ, Norberto;;CLASE;VIE;11:30;13:20;A-407;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;G;BARRETO VELAZQUEZ, Norberto;;CLASE;LUN;11:30;13:20;H-303;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;H;BARRETO VELAZQUEZ, Norberto;;CLASE;LUN;16:30;18:20;A-102;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;H;BARRETO VELAZQUEZ, Norberto;;CLASE;VIE;16:30;18:20;A-102;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;I;CABREJOS PORTOCARRERO, Jose Ignacio;;CLASE;JUE;16:30;18:20;A-407;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;I;CABREJOS PORTOCARRERO, Jose Ignacio;;CLASE;MAR;16:30;18:20;A-407;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;J;CAMACHO GAVIDIA, Abel Fernando;;CLASE;JUE;16:30;18:20;A-101;120006 Lenguaje II
120070;Historia Económica y Empresarial;4,00;J;CAMACHO GAVIDIA, Abel Fernando;;CLASE;MAR;16:30;18:20;A-101;120006 Lenguaje II
124019;Historia y Filosofía de la Ciencia;4,00;A;Virtual PEREZ MARTINEZ, Angel Ruben;;FINAL;VIE;16:30;18:30;A-PEND;
124019;Historia y Filosofía de la Ciencia;4,00;A;Virtual PEREZ MARTINEZ, Angel Ruben;;PARCIAL;VIE;16:30;18:30;A-PEND;
124019;Historia y Filosofía de la Ciencia;4,00;A;Virtual PEREZ MARTINEZ, Angel Ruben;;CLASE;LUN;07:30;09:20;Virtual-Virtua;
124019;Historia y Filosofía de la Ciencia;4,00;A;Virtual PEREZ MARTINEZ, Angel Ruben;;CLASE;MIE;07:30;09:20;Virtual-Virtua;
124019;Historia y Filosofía de la Ciencia;4,00;B;MONSALVE ZANATTI, Martin Alberto;"Semana 4, 5, 6 y 7 las clases
serán virtuales";FINAL;VIE;16:30;18:30;A-PEND;
124019;Historia y Filosofía de la Ciencia;4,00;B;MONSALVE ZANATTI, Martin Alberto;"Semana 4, 5, 6 y 7 las clases
serán virtuales";PARCIAL;VIE;16:30;18:30;A-PEND;
124019;Historia y Filosofía de la Ciencia;4,00;B;MONSALVE ZANATTI, Martin Alberto;"Semana 4, 5, 6 y 7 las clases
serán virtuales";CLASE;LUN;14:30;16:20;J-503;
124019;Historia y Filosofía de la Ciencia;4,00;B;MONSALVE ZANATTI, Martin Alberto;"Semana 4, 5, 6 y 7 las clases
serán virtuales";CLASE;MIE;14:30;16:20;J-503;
124019;Historia y Filosofía de la Ciencia;4,00;C;Virtual GUADALUPE MENDIZABAL, Cesar Augusto;;FINAL;VIE;16:30;18:30;A-PEND;
124019;Historia y Filosofía de la Ciencia;4,00;C;Virtual GUADALUPE MENDIZABAL, Cesar Augusto;;PARCIAL;VIE;16:30;18:30;A-PEND;
124019;Historia y Filosofía de la Ciencia;4,00;C;Virtual GUADALUPE MENDIZABAL, Cesar Augusto;;CLASE;JUE;07:30;09:20;Virtual-Virtua;
124019;Historia y Filosofía de la Ciencia;4,00;C;Virtual GUADALUPE MENDIZABAL, Cesar Augusto;;CLASE;MAR;07:30;09:20;Virtual-Virtua;
124019;Historia y Filosofía de la Ciencia;4,00;D;MONSALVE ZANATTI, Martin Alberto;"Semana 4, 5, 6 y 7 las clases
serán virtuales";FINAL;VIE;16:30;18:30;A-PEND;
124019;Historia y Filosofía de la Ciencia;4,00;D;MONSALVE ZANATTI, Martin Alberto;"Semana 4, 5, 6 y 7 las clases
serán virtuales";PARCIAL;VIE;16:30;18:30;A-PEND;
